#,id,order_id,product_id,amount
3447,3447,631,2804,4
3448,3448,631,2774,4
3449,3449,631,3314,9
3450,3450,631,1168,9
3451,3451,631,3221,7
3452,3452,631,53,1
3453,3453,632,2887,7
3454,3454,632,3266,3
3455,3455,632,2380,6
3456,3456,632,2048,2
3457,3457,632,725,4
3458,3458,633,2516,3
3459,3459,633,1894,7
3460,3460,633,376,8
3461,3461,633,1381,10
3462,3462,633,1043,10
3463,3463,633,3957,1
3464,3464,633,2298,1
3465,3465,634,2511,7
3466,3466,634,631,4
3467,3467,634,1436,3
3468,3468,635,939,8
3469,3469,636,1907,10
3470,3470,636,359,9
3471,3471,636,1802,5
3472,3472,636,3514,8
3473,3473,636,1036,5
3474,3474,637,2781,8
3475,3475,637,3274,7
3476,3476,637,2234,10
3477,3477,637,1063,3
3478,3478,637,1249,10
3479,3479,637,3677,7
3480,3480,637,1388,1
3481,3481,637,2096,7
3482,3482,638,2732,8
3483,3483,638,3828,9
3484,3484,638,3315,1
3485,3485,638,395,2
3486,3486,638,3214,3
3487,3487,638,3601,4
3488,3488,638,3514,5
3489,3489,639,2550,9
3490,3490,639,3880,8
3491,3491,639,843,4
3492,3492,639,3823,4
3493,3493,639,2334,3
3494,3494,639,1315,1
3495,3495,639,2530,9
3496,3496,639,3307,4
3497,3497,640,3158,9
3498,3498,640,2628,6
3499,3499,640,1464,10
3500,3500,640,2490,2
3501,3501,641,1892,2
3502,3502,641,3694,2
3503,3503,641,1792,6
3504,3504,641,721,9
3505,3505,641,2026,1
3506,3506,641,2635,5
3507,3507,641,3481,6
3508,3508,642,2104,3
3509,3509,642,3173,2
3510,3510,642,3695,2
3511,3511,642,3082,3
3512,3512,642,181,9
3513,3513,642,1941,3
3514,3514,642,648,7
3515,3515,642,3851,10
3516,3516,642,2290,6
3517,3517,643,1281,10
3518,3518,643,2261,4
3519,3519,643,1407,5
3520,3520,643,321,9
3521,3521,644,2084,5
3522,3522,644,896,5
3523,3523,644,2142,4
3524,3524,644,3306,8
3525,3525,644,2453,10
3526,3526,644,2973,6
3527,3527,644,8,7
3528,3528,644,1832,7
3529,3529,645,3858,6
3530,3530,645,545,2
3531,3531,645,1599,6
3532,3532,645,1662,8
3533,3533,645,1800,7
3534,3534,645,1791,5
3535,3535,645,1781,2
3536,3536,645,1280,10
3537,3537,645,3572,10
3538,3538,646,1745,9
3539,3539,646,1776,7
3540,3540,646,433,2
3541,3541,646,1002,8
3542,3542,646,1996,10
3543,3543,647,2073,2
3544,3544,647,1772,2
3545,3545,647,1299,5
3546,3546,647,1048,8
3547,3547,647,2447,4
3548,3548,647,2274,3
3549,3549,647,3113,6
3550,3550,647,2330,10
3551,3551,647,3636,7
3552,3552,648,663,2
3553,3553,648,3126,6
3554,3554,648,1214,2
3555,3555,648,2642,8
3556,3556,648,2544,4
3557,3557,648,1501,5
3558,3558,648,3157,1
3559,3559,648,2878,2
3560,3560,648,2875,6
3561,3561,648,3773,1
3562,3562,649,331,2
3563,3563,649,3339,8
3564,3564,649,3040,7
3565,3565,649,2532,5
3566,3566,649,3815,7
3567,3567,649,462,8
3568,3568,649,764,5
3569,3569,650,1911,5
3570,3570,650,2139,6
3571,3571,651,3187,2
3572,3572,651,3470,7
3573,3573,651,1519,1
3574,3574,651,2828,9
3575,3575,651,1407,7
3576,3576,651,3714,1
3577,3577,651,1316,2
3578,3578,651,3282,8
3579,3579,651,1893,7
3580,3580,652,1361,10
3581,3581,652,1957,9
3582,3582,652,1423,3
3583,3583,652,1533,8
3584,3584,652,2175,5
3585,3585,652,2382,1
3586,3586,653,1392,9
3587,3587,653,953,4
3588,3588,653,3876,5
3589,3589,653,908,5
3590,3590,654,3370,8
3591,3591,654,3096,1
3592,3592,654,2192,1
3593,3593,654,919,3
3594,3594,654,474,9
3595,3595,654,1031,2
3596,3596,654,136,3
3597,3597,654,515,5
3598,3598,655,3663,10
3599,3599,655,723,5
3600,3600,655,2369,3
3601,3601,655,1916,3
3602,3602,655,398,4
3603,3603,655,157,8
3604,3604,656,2884,8
3605,3605,656,1145,10
3606,3606,656,27,3
3607,3607,656,2504,1
3608,3608,656,2371,7
3609,3609,657,1963,10
3610,3610,657,3538,4
3611,3611,657,1875,8
3612,3612,657,3487,10
3613,3613,657,2085,1
3614,3614,657,1913,2
3615,3615,657,3384,7
3616,3616,658,3489,7
3617,3617,658,1418,3
3618,3618,658,246,3
3619,3619,658,2847,4
3620,3620,658,1012,10
3621,3621,658,3944,5
3622,3622,658,3723,1
3623,3623,658,3223,7
3624,3624,659,2651,6
3625,3625,659,231,6
3626,3626,659,3371,8
3627,3627,659,2283,6
3628,3628,659,717,1
3629,3629,659,1693,2
3630,3630,659,2430,6
3631,3631,660,3192,10
3632,3632,660,2361,9
3633,3633,660,16,3
3634,3634,660,778,5
3635,3635,660,2549,4
3636,3636,661,149,9
3637,3637,661,338,2
3638,3638,661,1668,3
3639,3639,661,2650,9
3640,3640,661,2768,9
3641,3641,661,1953,10
3642,3642,661,1831,8
3643,3643,662,2812,6
3644,3644,663,1287,2
3645,3645,663,3900,10
3646,3646,663,3576,4
3647,3647,663,2514,6
3648,3648,663,1669,1
3649,3649,663,3724,6
3650,3650,663,2427,8
3651,3651,664,3075,10
3652,3652,664,3314,10
3653,3653,664,3131,3
3654,3654,664,1704,2
3655,3655,664,2419,10
3656,3656,664,2356,1
3657,3657,664,841,7
3658,3658,665,2395,9
3659,3659,665,2756,10
3660,3660,665,3727,9
3661,3661,666,1656,10
3662,3662,666,806,9
3663,3663,666,3301,4
3664,3664,666,504,9
3665,3665,666,366,5
3666,3666,666,2879,2
3667,3667,666,1986,9
3668,3668,666,387,10
3669,3669,667,609,6
3670,3670,667,2104,7
3671,3671,667,2673,8
3672,3672,667,1969,7
3673,3673,667,3287,5
3674,3674,667,2306,7
3675,3675,667,1607,6
3676,3676,667,2752,10
3677,3677,667,2410,9
3678,3678,668,2558,10
3679,3679,668,1728,1
3680,3680,668,1850,6
3681,3681,668,3692,8
3682,3682,668,3241,7
3683,3683,668,3554,9
3684,3684,668,3962,3
3685,3685,669,1371,8
3686,3686,669,3094,4
3687,3687,669,3031,6
3688,3688,669,3697,7
3689,3689,670,1197,2
3690,3690,670,228,5
3691,3691,670,3962,1
3692,3692,670,3535,7
3693,3693,670,3287,3
3694,3694,670,3847,6
3695,3695,671,427,3
3696,3696,671,3299,1
3697,3697,671,408,7
3698,3698,672,2990,1
3699,3699,672,177,9
3700,3700,672,1193,5
3701,3701,672,2099,4
3702,3702,672,1578,4
3703,3703,672,2818,10
3704,3704,673,322,3
3705,3705,673,3351,1
3706,3706,673,2627,5
3707,3707,673,3972,7
3708,3708,673,400,3
3709,3709,673,1792,5
3710,3710,673,1131,8
3711,3711,673,3692,10
3712,3712,673,526,7
3713,3713,673,3044,5
3714,3714,674,1551,1
3715,3715,675,2129,1
3716,3716,675,286,4
3717,3717,675,663,4
3718,3718,675,2038,7
3719,3719,676,3140,1
3720,3720,676,1402,1
3721,3721,676,247,9
3722,3722,676,3178,7
3723,3723,677,1093,2
3724,3724,677,3115,9
3725,3725,677,666,1
3726,3726,678,2845,5
3727,3727,678,1375,4
3728,3728,679,249,7
3729,3729,679,2310,4
3730,3730,679,614,3
3731,3731,679,3779,2
3732,3732,679,2201,5
3733,3733,679,265,3
3734,3734,679,3637,9
3735,3735,679,1452,2
3736,3736,680,2091,5
3737,3737,680,3090,3
3738,3738,680,3742,2
3739,3739,681,3953,2
3740,3740,681,2816,8
3741,3741,681,1994,8
3742,3742,681,1141,8
3743,3743,681,2814,1
3744,3744,681,1563,8
3745,3745,681,2801,1
3746,3746,681,3043,9
3747,3747,681,1475,2
3748,3748,682,461,5
3749,3749,682,2288,3
3750,3750,682,1333,5
3751,3751,683,2511,9
3752,3752,683,1226,9
3753,3753,683,1979,3
3754,3754,683,688,9
3755,3755,683,1209,6
3756,3756,683,2141,1
3757,3757,683,3182,4
3758,3758,683,349,2
3759,3759,684,343,2
3760,3760,684,2668,10
3761,3761,684,3204,6
3762,3762,685,2519,3
3763,3763,685,3497,6
3764,3764,686,2303,1
3765,3765,686,1419,3
3766,3766,686,3122,9
3767,3767,686,2757,5
3768,3768,686,2245,8
3769,3769,686,3023,9
3770,3770,686,962,5
3771,3771,686,134,1
3772,3772,686,3626,5
3773,3773,686,3451,4
3774,3774,687,1495,7
3775,3775,687,1676,2
3776,3776,688,971,8
3777,3777,688,1939,4
3778,3778,688,1561,9
3779,3779,688,3569,8
3780,3780,688,3451,10
3781,3781,688,1832,7
3782,3782,688,26,9
3783,3783,688,1229,7
3784,3784,688,3010,7
3785,3785,689,1492,3
3786,3786,689,3650,9
3787,3787,689,1456,8
3788,3788,689,3024,1
3789,3789,689,501,2
3790,3790,690,165,3
3791,3791,690,2039,7
3792,3792,690,3491,3
3793,3793,690,196,1
3794,3794,690,988,1
3795,3795,690,3470,8
3796,3796,691,2869,6
3797,3797,691,947,3
3798,3798,691,2615,2
3799,3799,691,1939,9
3800,3800,692,419,1
3801,3801,693,1071,5
3802,3802,693,3996,9
3803,3803,693,3931,6
3804,3804,693,686,4
3805,3805,693,2104,9
3806,3806,693,3590,2
3807,3807,694,977,1
3808,3808,694,2127,3
3809,3809,694,1917,5
3810,3810,694,3569,10
3811,3811,694,1280,10
3812,3812,694,221,1
3813,3813,694,1671,4
3814,3814,694,952,2
3815,3815,694,3871,1
3816,3816,695,942,2
3817,3817,695,2740,2
3818,3818,695,3442,7
3819,3819,695,235,8
3820,3820,695,2907,8
3821,3821,695,2013,6
3822,3822,695,2652,5
3823,3823,695,199,7
3824,3824,695,2855,6
3825,3825,696,660,2
3826,3826,696,36,7
3827,3827,696,2206,7
3828,3828,696,2733,1
3829,3829,696,3576,7
3830,3830,696,1288,1
3831,3831,696,1818,7
3832,3832,696,2415,5
3833,3833,696,3628,5
3834,3834,697,1632,1
3835,3835,698,3036,9
3836,3836,698,885,7
3837,3837,698,2411,7
3838,3838,699,3035,2
3839,3839,699,1946,4
3840,3840,699,1671,5
3841,3841,699,235,2
3842,3842,699,3570,1
3843,3843,700,2369,3
3844,3844,700,3194,5
3845,3845,700,678,1
3846,3846,700,870,1
3847,3847,700,2299,10
3848,3848,700,68,1
3849,3849,700,2424,4
3850,3850,700,3999,6
3851,3851,700,2527,7
3852,3852,701,2991,8
3853,3853,701,2254,6
3854,3854,701,3846,4
3855,3855,701,3597,6
3856,3856,701,2356,9
3857,3857,701,649,1
3858,3858,701,999,10
3859,3859,702,2292,7
3860,3860,702,500,3
3861,3861,702,3089,1
3862,3862,702,2140,2
3863,3863,702,2809,2
3864,3864,702,3454,3
3865,3865,703,177,7
3866,3866,703,2595,4
3867,3867,703,2777,6
3868,3868,703,1052,6
3869,3869,703,767,9
3870,3870,703,2091,6
3871,3871,703,3224,4
3872,3872,703,1914,8
3873,3873,703,3927,8
3874,3874,703,513,2
3875,3875,704,593,4
3876,3876,704,1057,4
3877,3877,704,329,1
3878,3878,704,3983,2
3879,3879,705,3188,4
3880,3880,705,89,1
3881,3881,706,585,3
3882,3882,706,3637,4
3883,3883,706,2300,9
3884,3884,706,1672,6
3885,3885,706,1743,2
3886,3886,707,1433,3
3887,3887,708,2741,8
3888,3888,708,855,2
3889,3889,708,536,9
3890,3890,708,3554,6
3891,3891,708,1348,1
3892,3892,708,1033,2
3893,3893,708,465,8
3894,3894,708,343,5
3895,3895,708,425,1
3896,3896,708,108,5
3897,3897,709,3887,6
3898,3898,709,352,4
3899,3899,709,588,6
3900,3900,709,419,10
3901,3901,709,1131,4
3902,3902,709,3788,10
3903,3903,709,3232,3
3904,3904,709,3165,3
3905,3905,710,326,3
3906,3906,710,1687,10
3907,3907,710,2061,4
3908,3908,710,3302,2
3909,3909,710,2838,4
3910,3910,710,1827,5
3911,3911,711,63,10
3912,3912,711,384,10
3913,3913,711,454,10
3914,3914,711,1521,6
3915,3915,711,2558,10
3916,3916,711,707,8
3917,3917,712,2698,2
3918,3918,712,1623,8
3919,3919,712,2003,2
3920,3920,712,2448,4
3921,3921,712,3385,6
3922,3922,712,396,9
3923,3923,713,996,4
3924,3924,713,3853,3
3925,3925,713,1375,7
3926,3926,713,3915,3
3927,3927,713,1437,3
3928,3928,713,1627,9
3929,3929,714,376,6
3930,3930,714,1845,4
3931,3931,714,917,4
3932,3932,714,1718,8
3933,3933,714,2828,4
3934,3934,715,1287,6
3935,3935,715,1250,1
3936,3936,715,3144,5
3937,3937,715,519,4
3938,3938,716,3190,8
3939,3939,716,1256,5
3940,3940,716,253,10
3941,3941,716,3577,5
3942,3942,716,1495,9
3943,3943,716,686,9
3944,3944,716,2855,4
3945,3945,716,1751,3
3946,3946,716,1352,1
3947,3947,717,808,6
3948,3948,717,1098,10
3949,3949,717,1958,7
3950,3950,717,765,5
3951,3951,717,2220,4
3952,3952,717,53,5
3953,3953,717,3171,9
3954,3954,718,2014,6
3955,3955,718,920,1
3956,3956,718,592,5
3957,3957,719,2623,2
3958,3958,719,3683,5
3959,3959,719,358,7
3960,3960,719,1483,7
3961,3961,719,1880,10
3962,3962,719,748,2
3963,3963,719,2258,5
3964,3964,719,3713,9
3965,3965,719,401,1
3966,3966,720,2851,7
3967,3967,720,3115,9
3968,3968,720,2766,6
3969,3969,720,2681,10
3970,3970,720,3059,6
3971,3971,720,585,7
3972,3972,720,1571,8
3973,3973,721,3020,8
3974,3974,721,2562,6
3975,3975,721,2659,3
3976,3976,721,288,1
3977,3977,721,1057,3
3978,3978,721,3467,3
3979,3979,721,3642,5
3980,3980,722,1446,9
3981,3981,722,2229,9
3982,3982,722,511,8
3983,3983,722,697,6
3984,3984,722,721,6
3985,3985,723,697,8
3986,3986,723,3385,4
3987,3987,723,3053,8
3988,3988,723,2618,10
3989,3989,723,1548,7
3990,3990,723,2201,7
3991,3991,723,1587,2
3992,3992,723,2172,7
3993,3993,723,3507,9
3994,3994,723,3349,9
3995,3995,724,1071,2
3996,3996,724,644,8
3997,3997,724,335,10
3998,3998,724,1448,1
3999,3999,724,3638,7
4000,4000,724,1765,6
4001,4001,724,259,2
4002,4002,725,3519,10
4003,4003,725,719,9
4004,4004,725,3083,8
4005,4005,725,3008,5
4006,4006,726,3689,4
4007,4007,726,3611,1
4008,4008,727,3838,7
4009,4009,727,180,9
4010,4010,727,3725,4
4011,4011,727,1670,4
4012,4012,727,1880,5
4013,4013,727,982,6
4014,4014,728,984,7
4015,4015,728,2083,10
4016,4016,728,2793,1
4017,4017,728,1286,4
4018,4018,728,1338,1
4019,4019,728,2491,8
4020,4020,728,2865,8
4021,4021,729,3064,10
4022,4022,729,3421,6
4023,4023,729,2439,10
4024,4024,729,1702,8
4025,4025,729,715,3
4026,4026,729,293,6
4027,4027,729,3181,4
4028,4028,729,2951,1
4029,4029,729,534,4
4030,4030,729,861,9
4031,4031,730,2413,2
4032,4032,730,2389,10
4033,4033,730,1638,7
4034,4034,730,1233,4
4035,4035,730,3250,1
4036,4036,730,2811,7
4037,4037,730,2056,8
4038,4038,731,2711,2
4039,4039,731,204,1
4040,4040,731,435,4
4041,4041,732,2319,3
4042,4042,732,50,2
4043,4043,733,2558,2
4044,4044,733,1053,8
4045,4045,734,3604,4
4046,4046,734,3240,1
4047,4047,734,3533,7
4048,4048,734,3458,5
4049,4049,734,97,8
4050,4050,735,331,7
4051,4051,735,677,7
4052,4052,735,2593,10
4053,4053,735,622,7
4054,4054,735,3713,7
4055,4055,735,1361,8
4056,4056,735,1478,10
4057,4057,735,2153,6
4058,4058,735,3046,5
4059,4059,735,3624,8
4060,4060,736,1376,2
4061,4061,736,944,9
4062,4062,736,188,8
4063,4063,736,2037,9
4064,4064,736,440,4
4065,4065,736,1972,5
4066,4066,736,814,2
4067,4067,736,3993,3
4068,4068,736,1291,6
4069,4069,736,1201,9
4070,4070,737,1635,3
4071,4071,737,2954,10
4072,4072,737,375,4
4073,4073,737,952,5
4074,4074,737,7,2
4075,4075,737,2106,3
4076,4076,737,684,6
4077,4077,737,1278,6
4078,4078,737,1059,5
4079,4079,737,1775,5
4080,4080,738,1385,4
4081,4081,738,2551,5
4082,4082,738,2514,8
4083,4083,738,1908,1
4084,4084,738,3917,9
4085,4085,738,3959,7
4086,4086,738,250,6
4087,4087,739,1866,3
4088,4088,739,539,8
4089,4089,739,1577,9
4090,4090,740,2465,10
4091,4091,740,2654,4
4092,4092,740,858,7
4093,4093,740,3944,4
4094,4094,740,3897,4
4095,4095,740,2947,8
4096,4096,740,475,8
4097,4097,741,3041,4
4098,4098,741,2309,10
4099,4099,741,1887,8
4100,4100,742,2619,3
4101,4101,742,2842,6
4102,4102,742,277,7
4103,4103,742,3694,5
4104,4104,742,1825,2
4105,4105,742,2178,2
4106,4106,742,3500,4
4107,4107,743,82,9
4108,4108,743,2753,5
4109,4109,743,1278,10
4110,4110,743,3410,5
4111,4111,743,3906,4
4112,4112,743,3915,3
4113,4113,743,3524,7
4114,4114,744,1650,1
4115,4115,744,748,8
4116,4116,744,1296,5
4117,4117,744,3619,10
4118,4118,744,117,5
4119,4119,744,3890,6
4120,4120,744,1295,4
4121,4121,744,1859,8
4122,4122,744,3585,7
4123,4123,745,3178,2
4124,4124,745,3716,2
4125,4125,745,2495,10
4126,4126,745,2590,7
4127,4127,745,3566,6
4128,4128,746,3927,3
4129,4129,746,2705,5
4130,4130,746,1698,5
4131,4131,746,1326,7
4132,4132,746,1558,8
4133,4133,746,352,4
4134,4134,746,25,9
4135,4135,746,459,5
4136,4136,746,2298,7
4137,4137,746,3643,6
4138,4138,747,444,5
4139,4139,747,2342,8
4140,4140,747,2091,1
4141,4141,748,3029,4
4142,4142,748,3870,9
4143,4143,748,1206,5
4144,4144,749,3242,8
4145,4145,749,1138,6
4146,4146,750,264,1
4147,4147,750,2967,10
4148,4148,750,3848,2
4149,4149,750,1905,5
4150,4150,750,3563,9
4151,4151,751,1292,3
4152,4152,752,2454,3
4153,4153,752,366,10
4154,4154,752,3829,7
4155,4155,752,1570,3
4156,4156,752,2155,8
4157,4157,752,2766,9
4158,4158,752,403,3
4159,4159,753,789,2
4160,4160,753,455,2
4161,4161,753,2221,9
4162,4162,753,3123,8
4163,4163,753,560,1
4164,4164,753,3434,7
4165,4165,753,47,3
4166,4166,753,2166,5
4167,4167,753,2468,7
4168,4168,754,2810,10
4169,4169,754,187,6
4170,4170,754,2880,5
4171,4171,754,3781,5
4172,4172,754,2703,6
4173,4173,754,3516,5
4174,4174,754,723,8
4175,4175,755,844,8
4176,4176,755,1670,3
4177,4177,755,2423,8
4178,4178,755,1151,6
4179,4179,755,1081,3
4180,4180,755,757,10
4181,4181,755,91,6
4182,4182,755,1725,4
4183,4183,756,1038,4
4184,4184,756,2759,10
4185,4185,757,3174,5
4186,4186,757,3824,2
4187,4187,758,908,3
4188,4188,758,3436,10
4189,4189,758,2131,10
4190,4190,758,3451,4
4191,4191,758,1304,5
4192,4192,758,1934,6
4193,4193,759,1192,2
4194,4194,759,3719,7
4195,4195,759,1723,2
4196,4196,759,3823,1
4197,4197,760,2655,5
4198,4198,760,3188,8
4199,4199,760,2159,6
4200,4200,760,747,4
4201,4201,760,3600,1
4202,4202,760,3,1
4203,4203,760,2670,10
4204,4204,760,3941,6
4205,4205,760,2957,2
4206,4206,760,1984,8
4207,4207,761,241,6
4208,4208,761,2330,4
4209,4209,761,1129,5
4210,4210,761,461,6
4211,4211,761,3535,8
4212,4212,761,3940,7
4213,4213,761,796,6
4214,4214,761,3938,2
4215,4215,762,931,3
4216,4216,762,286,2
4217,4217,762,3171,8
4218,4218,762,2687,9
4219,4219,762,996,10
4220,4220,763,3704,2
4221,4221,764,3029,7
4222,4222,764,1835,9
4223,4223,764,3661,6
4224,4224,764,1950,9
4225,4225,764,3004,1
4226,4226,764,400,5
4227,4227,764,1203,2
4228,4228,764,600,9
4229,4229,764,2362,7
4230,4230,764,1591,5
4231,4231,765,1913,8
4232,4232,765,2679,6
4233,4233,765,87,1
4234,4234,765,2250,6
4235,4235,765,1203,10
4236,4236,765,40,4
4237,4237,765,3654,7
4238,4238,765,3314,10
4239,4239,765,2044,7
4240,4240,766,472,3
4241,4241,766,2109,3
4242,4242,766,2759,1
4243,4243,767,2703,8
4244,4244,767,326,10
4245,4245,767,2752,6
4246,4246,768,544,3
4247,4247,768,675,5
4248,4248,768,3107,5
4249,4249,768,2669,6
4250,4250,768,910,9
4251,4251,768,422,5
4252,4252,768,2785,5
4253,4253,768,2131,8
4254,4254,768,3601,8
4255,4255,768,1839,1
4256,4256,769,1600,3
4257,4257,769,1023,1
4258,4258,770,3549,8
4259,4259,770,3617,8
4260,4260,770,1531,9
4261,4261,770,2399,3
4262,4262,770,3230,10
4263,4263,770,2337,5
4264,4264,771,2342,1
4265,4265,771,1969,6
4266,4266,771,1155,4
4267,4267,771,589,4
4268,4268,772,3116,6
4269,4269,772,3781,10
4270,4270,772,1172,2
4271,4271,773,1151,3
4272,4272,773,680,5
4273,4273,773,2393,7
4274,4274,773,1503,8
4275,4275,773,1066,9
4276,4276,774,2355,1
4277,4277,774,1425,8
4278,4278,774,2524,9
4279,4279,774,3282,2
4280,4280,774,3692,4
4281,4281,774,1112,7
4282,4282,774,2791,9
4283,4283,774,2166,1
4284,4284,775,2043,6
4285,4285,775,765,2
4286,4286,775,321,10
4287,4287,776,1640,7
4288,4288,776,3955,4
4289,4289,776,2987,10
4290,4290,776,1100,2
4291,4291,777,3571,9
4292,4292,777,2397,9
4293,4293,777,665,3
4294,4294,777,1371,7
4295,4295,777,828,2
4296,4296,778,2754,2
4297,4297,778,3,7
4298,4298,778,3444,1
4299,4299,779,2562,6
4300,4300,779,3434,9
4301,4301,779,1282,10
4302,4302,779,3517,10
4303,4303,780,1369,5
4304,4304,780,2141,6
4305,4305,781,1910,4
4306,4306,781,3004,10
4307,4307,781,512,10
4308,4308,781,1058,10
4309,4309,781,26,10
4310,4310,782,1242,10
4311,4311,782,1202,5
4312,4312,782,175,1
4313,4313,782,1223,9
4314,4314,782,2321,5
4315,4315,782,3037,4
4316,4316,782,1030,8
4317,4317,782,1924,10
4318,4318,782,3344,10
4319,4319,783,886,5
4320,4320,783,1276,7
4321,4321,783,606,10
4322,4322,783,3704,3
4323,4323,783,1593,2
4324,4324,783,3856,9
4325,4325,783,1355,2
4326,4326,784,686,10
4327,4327,784,2536,6
4328,4328,784,3510,2
4329,4329,784,693,7
4330,4330,784,1909,1
4331,4331,784,3689,9
4332,4332,784,2048,1
4333,4333,784,3720,5
4334,4334,784,1002,9
4335,4335,784,2600,1
4336,4336,785,3280,5
4337,4337,785,1811,1
4338,4338,785,3645,8
4339,4339,785,1576,7
4340,4340,785,1993,3
4341,4341,786,2267,5
4342,4342,786,2921,4
4343,4343,787,1630,4
4344,4344,787,2603,9
4345,4345,787,463,9
4346,4346,787,2221,9
4347,4347,787,2065,3
4348,4348,787,1522,5
4349,4349,788,2261,1
4350,4350,788,3705,5
4351,4351,788,3536,3
4352,4352,788,2285,10
4353,4353,788,2223,4
4354,4354,788,3144,9
4355,4355,789,1750,8
4356,4356,789,1062,5
4357,4357,790,3241,3
4358,4358,790,3972,9
4359,4359,790,509,2
4360,4360,790,2663,5
4361,4361,790,3411,9
4362,4362,791,1160,6
4363,4363,791,644,3
4364,4364,791,3265,3
4365,4365,791,2321,4
4366,4366,791,307,9
4367,4367,791,3971,9
4368,4368,792,2668,6
4369,4369,792,2061,3
4370,4370,792,2614,8
4371,4371,792,2622,2
4372,4372,792,1410,8
4373,4373,792,3855,8
4374,4374,792,847,1
4375,4375,792,2794,6
4376,4376,793,244,8
4377,4377,793,1477,9
4378,4378,793,358,6
4379,4379,793,866,7
4380,4380,793,1420,7
4381,4381,794,878,9
4382,4382,794,2064,6
4383,4383,794,3025,7
4384,4384,794,1127,6
4385,4385,794,729,7
4386,4386,794,2562,10
4387,4387,794,3175,4
4388,4388,794,2057,8
4389,4389,795,1046,5
4390,4390,795,734,6
4391,4391,795,1939,3
4392,4392,795,2388,1
4393,4393,795,1903,4
4394,4394,795,894,9
4395,4395,796,1524,10
4396,4396,796,2841,6
4397,4397,797,2708,5
4398,4398,797,2084,10
4399,4399,797,258,8
4400,4400,797,55,6
4401,4401,797,1793,4
4402,4402,797,3581,2
4403,4403,798,417,3
4404,4404,798,110,3
4405,4405,799,54,1
4406,4406,799,3298,5
4407,4407,799,2997,3
4408,4408,800,1841,3
4409,4409,800,1540,8
4410,4410,800,1494,5
4411,4411,800,1259,8
4412,4412,800,3716,3
4413,4413,801,2564,9
4414,4414,801,45,4
4415,4415,801,3437,7
4416,4416,801,3055,4
4417,4417,801,2036,3
4418,4418,801,1163,4
4419,4419,801,2977,4
4420,4420,801,1452,1
4421,4421,801,609,4
4422,4422,802,1767,9
4423,4423,802,2728,10
4424,4424,802,2753,1
4425,4425,802,1442,1
4426,4426,802,219,3
4427,4427,802,3920,1
4428,4428,802,1181,7
4429,4429,802,2002,4
4430,4430,803,230,9
4431,4431,803,605,8
4432,4432,803,3996,10
4433,4433,803,511,8
4434,4434,803,2527,5
4435,4435,803,3788,3
4436,4436,803,2453,10
4437,4437,803,6,3
4438,4438,804,2876,4
4439,4439,804,786,8
4440,4440,804,818,3
4441,4441,804,468,8
4442,4442,804,923,7
4443,4443,804,3950,3
4444,4444,804,3820,7
4445,4445,804,3646,10
4446,4446,805,1874,7
4447,4447,805,1329,1
4448,4448,806,2950,9
4449,4449,806,2589,7
4450,4450,806,2256,6
4451,4451,806,736,2
4452,4452,806,727,9
4453,4453,806,3343,7
4454,4454,806,3281,7
4455,4455,806,845,2
4456,4456,807,3569,4
4457,4457,807,2774,2
4458,4458,807,3820,3
4459,4459,807,3842,5
4460,4460,807,3902,2
4461,4461,807,144,8
4462,4462,807,3858,10
4463,4463,808,2265,2
4464,4464,808,3099,9
4465,4465,808,3439,2
4466,4466,808,651,5
4467,4467,808,3756,6
4468,4468,809,1219,7
4469,4469,809,2957,1
4470,4470,809,896,8
4471,4471,809,402,1
4472,4472,809,3590,4
4473,4473,809,1939,6
4474,4474,809,1441,6
4475,4475,809,2396,8
4476,4476,810,2189,2
4477,4477,810,1318,3
4478,4478,810,1208,1
4479,4479,810,2525,7
4480,4480,810,1319,7
4481,4481,810,3450,3
4482,4482,810,2689,5
4483,4483,810,2370,7
4484,4484,811,3945,5
4485,4485,811,2449,6
4486,4486,811,1141,5
4487,4487,811,326,5
4488,4488,811,1418,7
4489,4489,812,3149,7
4490,4490,813,1633,9
4491,4491,813,1437,6
4492,4492,813,1223,7
4493,4493,813,2944,6
4494,4494,813,2931,7
4495,4495,814,3234,7
4496,4496,814,2550,3
4497,4497,814,2675,8
4498,4498,814,1443,1
4499,4499,814,1307,4
4500,4500,814,2887,2
4501,4501,815,532,5
4502,4502,815,17,6
4503,4503,815,664,10
4504,4504,815,3918,10
4505,4505,815,2725,10
4506,4506,815,2793,2
4507,4507,815,3603,10
4508,4508,815,3341,1
4509,4509,815,722,2
4510,4510,816,2940,4
4511,4511,816,141,6
4512,4512,817,2417,6
4513,4513,817,3345,1
4514,4514,817,669,4
4515,4515,818,1932,1
4516,4516,818,13,1
4517,4517,818,296,2
4518,4518,819,3808,8
4519,4519,819,65,1
4520,4520,819,3278,7
4521,4521,819,3823,8
4522,4522,819,574,8
4523,4523,819,3644,9
4524,4524,819,2756,1
4525,4525,819,460,1
4526,4526,820,3445,6
4527,4527,820,2207,10
4528,4528,820,630,2
4529,4529,820,121,6
4530,4530,820,1235,6
4531,4531,820,2899,7
4532,4532,820,1567,8
4533,4533,820,3747,4
4534,4534,820,3242,7
4535,4535,821,2580,7
4536,4536,821,3767,6
4537,4537,821,101,3
4538,4538,821,2861,3
4539,4539,822,2652,2
4540,4540,823,1725,1
4541,4541,823,2688,7
4542,4542,823,963,4
